entity_id,gst_ontime_rate,gst_avg_delay,sales_volume_avg,itc_utilisation_ratio,upi_inflow_avg,upi_outflow_avg,upi_net_flow_ratio,upi_velocity_30d,upi_counterparty_diversity,geo_diversity,repeated_counterparty_ratio,eway_volume_avg,eway_momentum,eway_anomaly_rate,vintage_months,age_penalty,industry_risk_factor,bureau_score_cibil,data_confidence
MSME_14757,1.0,0.0,797433.434,0.7696150789556169,743250.6475,647586.2725000001,0.12871078595326738,36,61,5,0.5142857142857142,17.666666666666668,-0.29545454545454547,0.0,36.0,0.02732372244729256,0.5,728,high
MSME_14758,1.0,0.0,1191943.8033333335,0.7928980346568651,405857.05,893961.27,-1.0,37,67,5,0.5321100917431193,9.5,0.0,0.0,38.0,0.02237077185616559,0.5,-1,high
MSME_14759,1.0,0.0,1104454.8425,0.7886649489655925,580652.0049999999,823432.9125,-0.41811774592942313,41,67,5,0.5181818181818182,11.0,-0.5333333333333333,0.0,32.0,0.04076220397836621,0.5,581,high
MSME_14760,1.0,0.0,1401663.4024999999,0.7783154269914078,626615.7925,719519.8950000001,-0.14826326372870685,42,65,5,0.5462962962962963,12.0,-0.2222222222222222,0.0,55.0,0.004086771438464067,0.5,-1,high
MSME_14761,1.0,0.0,1145199.0333333334,0.7851349051757998,626878.47,729632.535,-0.1639138523931123,40,62,5,0.5283018867924528,15.666666666666666,1.1111111111111112,0.0,43.0,0.013568559012200934,0.5,-1,high
MSME_14762,1.0,0.0,1147953.6033333333,0.7773206066393396,447717.13,848531.6,-0.8952404166443217,33,66,5,0.46153846153846156,10.0,-0.5714285714285714,0.0,53.0,0.004991593906910213,0.5,679,high
MSME_14763,1.0,0.0,1283603.9225,0.787181797840797,502963.66500000004,775123.3300000001,-0.5411119807232994,35,66,5,0.543859649122807,10.5,-0.38461538461538464,0.0,4.0,0.6703200460356393,0.5,669,low
MSME_14764,1.0,0.0,545965.62,0.8137210516073787,794790.215,816729.8850000001,-0.02760435343306304,45,66,5,0.5575221238938053,19.333333333333332,0.43333333333333335,0.0,45.0,0.011108996538242306,0.5,-1,high
MSME_14765,1.0,0.0,902508.52,0.6612030540172117,565699.8425,623422.5,-0.10203760574672596,32,66,5,0.44554455445544555,15.333333333333334,-0.5,0.0,35.0,0.0301973834223185,0.5,794,high
MSME_14766,1.0,0.0,1658739.1433333333,0.6771905122101594,674647.6625000001,687857.11,-0.01957977213031534,35,66,5,0.5,17.333333333333332,0.35714285714285715,0.0,39.0,0.02024191144580438,0.5,-1,high
MSME_14767,1.0,0.0,1525362.6,0.8781899639012718,628248.7699999999,703996.87,-0.12057023207542468,34,67,5,0.4857142857142857,11.25,-0.2692307692307692,0.0,46.0,0.010051835744633576,0.5,639,high
MSME_14768,1.0,0.0,1039641.9219999999,0.7718012153386069,544481.4874999999,768776.2850000003,-0.41194200840483186,37,64,5,0.5357142857142857,10.25,-0.2916666666666667,0.0,33.0,0.036883167401239994,0.5,688,high
MSME_14769,1.0,0.0,194753.07,0.6910718564953161,646383.8824999998,591395.985,0.08507003189393396,38,69,5,0.43137254901960786,15.0,0.23076923076923078,0.0,54.0,0.004516580942612666,0.5,-1,high
MSME_14770,1.0,0.0,481824.124,0.7550334861874644,661769.5374999999,575066.7125,0.13101664565513468,34,61,5,0.5514018691588785,14.5,-0.29411764705882354,0.0,27.0,0.06720551273974976,0.5,694,high
MSME_14771,1.0,0.0,1062238.8025,0.8159071775184976,518496.735,716108.8374999998,-0.3811250662938115,38,67,5,0.5089285714285714,12.75,-0.725,0.0,20.0,0.1353352832366127,0.5,-1,high
MSME_14772,1.0,0.0,1389040.892,0.7382225235231024,767436.4925,666605.4125000001,0.13138687172867264,32,58,5,0.5636363636363636,13.5,-0.5789473684210527,0.0,49.0,0.007446583070924338,0.5,629,high
MSME_14773,1.0,0.0,1041646.67,0.7801249151187066,500170.0474999999,846580.4975,-0.6925853551836292,31,64,5,0.514018691588785,10.25,-0.13636363636363635,0.0,17.0,0.1826835240527346,0.5,710,high
MSME_14774,1.0,0.0,1034297.0633333335,0.6777493869647313,546414.2200000001,889613.0249999999,-0.6280927407050273,32,71,5,0.49557522123893805,11.75,-0.4838709677419355,0.0,59.0,0.0027394448187683684,0.5,-1,high
MSME_14775,1.0,0.0,879530.6950000001,0.8414632341642251,603463.4525000001,776472.925,-0.28669420125322315,35,63,5,0.5229357798165137,11.25,-0.2692307692307692,0.0,14.0,0.24659696394160643,0.5,642,high
MSME_14776,1.0,0.0,1400407.56,0.6970487766850321,749654.1950000001,667874.9075,0.10908934818940096,33,66,5,0.5267857142857143,14.0,-0.1935483870967742,0.0,9.0,0.4065696597405991,0.5,677,medium
MSME_14777,1.0,0.0,1021325.27,0.6864214077300322,593308.8025,802143.03,-0.3519823515512397,37,66,5,0.509090909090909,12.5,-0.3870967741935484,0.0,52.0,0.0055165644207607716,0.5,-1,high
MSME_14778,1.0,0.0,1365884.704,0.8012759362506354,708603.3624999999,606247.4325,0.1444474235048524,42,69,5,0.4528301886792453,14.25,-0.2727272727272727,0.0,44.0,0.012277339903068436,0.5,732,high
MSME_14779,1.0,0.0,862449.6699999999,0.6647726913112504,614262.3300000001,809782.1200000001,-0.31830014710490223,38,64,5,0.4807692307692308,12.0,-0.7692307692307693,0.0,22.0,0.11080315836233387,0.5,-1,high
MSME_14780,1.0,0.0,1067047.36,0.7341902963821455,658653.4333333333,1104246.93,-0.6765219372069367,36,71,5,0.5092592592592593,9.75,-0.5555555555555556,0.0,44.0,0.012277339903068436,0.5,-1,high
MSME_14781,1.0,0.0,1875392.42,0.8019920497825933,723128.8333333334,1313440.6433333335,-0.8163300684317896,35,75,5,0.5338983050847458,13.666666666666666,-0.29411764705882354,0.0,2.0,0.8187307530779818,0.5,600,low
MSME_14782,1.0,0.0,1400496.3800000001,0.704173501977671,693465.86,711052.0925,-0.025359911012778687,38,65,5,0.5047619047619047,15.666666666666666,-0.19444444444444445,0.0,42.0,0.014995576820477703,0.5,642,high
MSME_14783,1.0,0.0,254045.14,0.6309382240403255,688492.9924999999,616768.9675,0.10417538853890355,34,61,5,0.5098039215686274,12.5,-0.07692307692307693,0.0,9.0,0.4065696597405991,0.5,733,medium
MSME_14784,1.0,0.0,937493.46,0.8017047017788446,673646.1525000001,733295.9924999999,-0.0885477335224591,38,70,5,0.5132743362831859,17.666666666666668,0.15625,0.0,43.0,0.013568559012200934,0.5,758,high
MSME_14785,1.0,0.0,517752.5,0.7324374894959945,624871.3025,830327.2675000001,-0.3287972486142458,46,70,5,0.5350877192982456,16.0,-0.23684210526315788,0.0,32.0,0.04076220397836621,0.5,628,high
MSME_14786,1.0,0.0,1273869.5550000002,0.754064306217655,556041.4750000001,688941.2999999999,-0.2390106331546578,30,64,5,0.46601941747572817,11.5,-0.5161290322580645,0.0,13.0,0.2725317930340126,0.5,625,high
MSME_14787,1.0,0.0,1351760.415,0.7670607941043739,672959.2225,998344.8525,-0.48351463078433404,46,78,5,0.5289256198347108,16.0,0.21428571428571427,0.0,41.0,0.016572675401761237,0.5,-1,high
MSME_14788,1.0,0.0,942645.1275,0.7252578078620591,529467.7849999999,882227.7649999999,-0.6662539062692927,35,68,5,0.5315315315315315,14.0,0.11538461538461539,0.0,16.0,0.20189651799465538,0.5,769,high
MSME_14789,1.0,0.0,1073859.17,0.7561672676466014,547194.2424999999,768325.6925000001,-0.4041187439942777,41,74,5,0.4818181818181818,12.5,-0.48484848484848486,0.0,9.0,0.4065696597405991,0.5,687,medium
MSME_14790,1.0,0.0,683258.9380000001,0.7964948341779086,619514.885,771380.8525,-0.24513691466832152,38,73,5,0.4778761061946903,12.0,-0.3448275862068966,0.0,45.0,0.011108996538242306,0.5,-1,high
MSME_14791,1.0,0.0,1206178.5,0.7231400145927552,615301.5075000001,639005.05,-0.03852345916769914,31,62,5,0.5242718446601942,14.0,-0.4444444444444444,0.0,8.0,0.44932896411722156,0.5,556,medium
MSME_14792,1.0,0.0,1234219.3050000002,0.7336756080822834,792430.7833333333,1083133.8633333335,-0.36684980709251036,35,67,5,0.5045045045045045,12.0,-0.45161290322580644,0.0,15.0,0.22313016014842982,0.5,-1,high
MSME_14793,1.0,0.0,1667416.7966666666,0.6891483295943055,606858.7649999999,928667.7625000001,-0.5302864786009974,34,70,5,0.5175438596491229,12.0,-0.5,0.0,24.0,0.09071795328941247,0.5,-1,high
MSME_14794,1.0,0.0,1052750.71,0.6326979233903159,785424.5633333334,1121613.5233333332,-0.4280346906559906,28,66,5,0.5,14.666666666666666,0.5,0.0,42.0,0.014995576820477703,0.5,-1,high
MSME_14795,1.0,0.0,673080.2,0.7396305708913697,663078.8475,822673.4325,-0.2406871906738059,31,72,5,0.5130434782608696,11.75,-0.19230769230769232,0.0,59.0,0.0027394448187683684,0.5,573,high
MSME_14796,1.0,0.0,509783.0733333333,0.7456545566096029,615048.5974999999,769501.5625,-0.25112318868428946,32,76,5,0.5258620689655172,17.0,-0.3409090909090909,0.0,48.0,0.008229747049020023,0.5,625,high
MSME_14797,1.0,0.0,1493037.76,0.7334667261561304,593792.1849999999,863378.08,-0.45400714561442074,38,68,5,0.543859649122807,11.0,-0.42857142857142855,0.0,54.0,0.004516580942612666,0.5,647,high
MSME_14798,1.0,0.0,623935.46,0.7418686175263154,628074.9775,636880.72,-0.014020209076073141,42,59,5,0.5142857142857142,12.75,-0.17857142857142858,0.0,25.0,0.0820849986238988,0.5,626,high
MSME_14799,1.0,0.0,1220060.6166666665,0.7246591973862684,765923.0875,794371.9575,-0.037143246449011104,33,74,5,0.5338983050847458,14.5,-0.55,0.0,50.0,0.006737946999085467,0.5,701,high
MSME_14800,1.0,0.0,842645.8266666667,0.7362900153556655,605556.485,737387.875,-0.21770287870007704,27,70,5,0.45454545454545453,12.75,-0.2413793103448276,0.0,6.0,0.5488116360940264,0.5,744,medium
MSME_14801,1.0,0.0,859328.9,0.7124660476998635,604934.1175,881717.4899999999,-0.4575430026063951,35,73,5,0.5213675213675214,15.666666666666666,0.3076923076923077,0.0,51.0,0.006096746565515633,0.5,-1,high
MSME_14802,1.0,0.0,929653.134,0.7962483543672592,668337.7125,776221.28,-0.1614207390698456,38,65,5,0.5739130434782609,12.25,-0.18518518518518517,0.0,20.0,0.1353352832366127,0.5,-1,high
MSME_14803,1.0,0.0,451390.46499999997,0.7449154244915744,541472.4075,818195.095,-0.5110559350154883,43,64,5,0.5333333333333333,10.5,-0.32,0.0,39.0,0.02024191144580438,0.5,640,high
MSME_14804,1.0,0.0,800317.39,0.6897127710867498,675677.5025,948229.135,-0.4033753254941326,48,76,5,0.5333333333333333,12.0,-0.3448275862068966,0.0,47.0,0.009095277101695816,0.5,-1,high
MSME_14805,1.0,0.0,1143785.6533333333,0.6983217773001309,759786.075,716971.4325,0.05635091759216561,32,66,5,0.5486725663716814,15.0,-0.5365853658536586,0.0,48.0,0.008229747049020023,0.5,-1,high
MSME_14806,1.0,0.0,973197.1025,0.8412258122854787,777945.4974999999,661381.9775,0.14983507247562664,45,67,5,0.4954954954954955,12.75,0.04,0.0,15.0,0.22313016014842982,0.5,-1,high
MSME_14807,1.0,0.0,1188699.82,0.7353803597800942,652251.4099999999,643569.1174999999,0.013311266739921624,40,65,5,0.49056603773584906,16.666666666666668,-0.18421052631578946,0.0,48.0,0.008229747049020023,0.5,-1,high
MSME_14808,1.0,0.0,1326605.6733333333,0.725958298382785,758662.9099999999,715246.1275,0.05722802832156376,35,68,5,0.45794392523364486,13.25,-0.037037037037037035,0.0,25.0,0.0820849986238988,0.5,566,high
MSME_14809,1.0,0.0,587831.414,0.8200801386654575,613948.0099999999,775724.2175,-0.2635014771039003,45,68,5,0.5504587155963303,15.666666666666666,-0.325,0.0,42.0,0.014995576820477703,0.5,566,high
MSME_14810,1.0,0.0,602406.8,0.7915354175359102,713590.16,707982.79,0.00785796990249977,39,59,5,0.48514851485148514,11.5,-0.41379310344827586,0.0,24.0,0.09071795328941247,0.5,-1,high
MSME_14811,1.0,0.0,785292.72,0.697228252224603,566563.3475,702823.6175,-0.24050315044426698,41,61,5,0.5765765765765766,12.0,-0.5,0.0,27.0,0.06720551273974976,0.5,767,high
MSME_14812,1.0,0.0,1351242.636,0.7719702161860392,570119.7174999999,748804.6875000001,-0.31341657640528847,31,65,5,0.5096153846153846,14.666666666666666,-0.20588235294117646,0.0,30.0,0.049787068367863944,0.5,678,high
MSME_14813,1.0,0.0,1912839.3,0.7352453234695165,590729.34,884043.4924999998,-0.49652883755528354,36,72,5,0.5172413793103449,12.0,-0.45161290322580644,0.0,41.0,0.016572675401761237,0.5,719,high
MSME_14814,1.0,0.0,870519.8033333333,0.7731297741605302,520922.14,843040.3524999998,-0.6183615319172262,47,73,5,0.5213675213675214,16.0,-0.35714285714285715,0.0,4.0,0.6703200460356393,0.5,-1,low
MSME_14815,1.0,0.0,1436699.4050000003,0.8806805867434451,686824.3975,780361.9375,-0.1361884352688564,37,62,5,0.5412844036697247,12.75,-0.038461538461538464,0.0,6.0,0.5488116360940264,0.5,664,medium
MSME_14816,1.0,0.0,724761.14,0.7586604147613928,640784.55,540072.2575,0.15717028835979283,37,57,5,0.4583333333333333,16.333333333333332,-0.275,0.0,19.0,0.14956861922263504,0.5,-1,high
MSME_14817,1.0,0.0,888458.91,0.7214380033988379,640868.0975,838306.8375,-0.30808015061164745,34,68,5,0.49523809523809526,16.333333333333332,0.7272727272727273,0.0,40.0,0.01831563888873418,0.5,-1,high
MSME_14818,1.0,0.0,1495619.6666666667,0.7184297664174357,661001.1824999998,909409.9724999999,-0.3758068768659128,35,68,5,0.5391304347826087,12.75,-0.3548387096774194,0.0,37.0,0.024723526470339388,0.5,-1,high
MSME_14819,1.0,0.0,1557603.7733333334,0.8020521290123442,531364.8224999999,869446.5399999999,-0.6362515981192942,39,65,5,0.509090909090909,16.333333333333332,-0.3333333333333333,0.0,36.0,0.02732372244729256,0.5,707,high
MSME_14820,1.0,0.0,716743.5533333333,0.7636139379840285,676823.5933333334,1127607.5233333334,-0.6660286881843235,48,63,5,0.5514018691588785,10.75,-0.20833333333333334,0.0,52.0,0.0055165644207607716,0.5,-1,high
MSME_14821,1.0,0.0,1348513.4166666667,0.7193259647405185,638004.4500000001,775776.0125,-0.21594138175681982,38,67,5,0.4953271028037383,12.5,-0.3333333333333333,0.0,46.0,0.010051835744633576,0.5,667,high
MSME_14822,1.0,0.0,1275335.765,0.6767165734792595,534257.8075,889638.61,-0.6651859785876877,39,63,5,0.5596330275229358,14.666666666666666,-0.34210526315789475,0.0,18.0,0.16529888822158653,0.5,658,high
MSME_14823,1.0,0.0,1160992.075,0.7619523096767694,583497.1325000002,839183.3374999999,-0.4381961637146514,39,71,5,0.47706422018348627,10.75,-0.5666666666666667,0.0,26.0,0.07427357821433388,0.5,-1,high
MSME_14824,1.0,0.0,1456295.19,0.8414612806810171,590269.295,722416.0725,-0.2238754050386442,36,62,5,0.5242718446601942,11.75,-0.25925925925925924,0.0,14.0,0.24659696394160643,0.5,628,high
MSME_14825,1.0,0.0,1083652.2140000002,0.7537047411830713,472851.965,798615.4949999999,-0.688933438185035,37,74,5,0.4954954954954955,13.333333333333334,0.038461538461538464,0.0,40.0,0.01831563888873418,0.5,-1,high
MSME_14826,1.0,0.0,1457860.4033333333,0.8149119756110473,540994.4699999999,732385.3124999999,-0.35377596835694103,35,61,5,0.5,11.75,-0.4838709677419355,0.0,29.0,0.05502322005640721,0.5,-1,high
MSME_14827,1.0,0.0,558181.808,0.7490114373931464,644103.6575000001,810603.6250000001,-0.2584987145489078,43,63,5,0.5545454545454546,10.75,-0.4642857142857143,0.0,41.0,0.016572675401761237,0.5,-1,high
MSME_14828,1.0,0.0,1796811.87,0.8259152054431506,589211.8099999999,854279.785,-0.4498687407504614,31,68,5,0.5046728971962616,15.333333333333334,0.4166666666666667,0.0,38.0,0.02237077185616559,0.5,584,high
MSME_14829,1.0,0.0,770305.3366666666,0.8089219997027224,613922.3174999999,720765.3775000001,-0.1740335168708054,37,62,5,0.5495495495495496,13.75,-0.4722222222222222,0.0,52.0,0.0055165644207607716,0.5,-1,high
MSME_14830,1.0,0.0,454731.0,0.571244330544131,616229.0750000002,803599.225,-0.3040592493952022,37,71,5,0.4953271028037383,15.333333333333334,0.14285714285714285,0.0,13.0,0.2725317930340126,0.5,-1,high
MSME_14831,1.0,0.0,378583.28500000003,0.8168391603968513,451032.17750000005,1036426.81,-1.0,33,76,5,0.5217391304347826,9.25,-0.6785714285714286,0.0,3.0,0.7408182206817179,0.5,-1,low
MSME_14832,1.0,0.0,568761.8633333334,0.616484939939239,737894.76,679838.17,0.07867868583319383,33,61,5,0.4953271028037383,18.666666666666668,-0.38,0.0,12.0,0.301194211912202,0.5,-1,medium
MSME_14833,1.0,0.0,1707480.665,0.6780274442008102,731216.575,745281.8999999999,-0.01923551172236482,40,69,5,0.504424778761062,14.0,-0.4864864864864865,0.0,21.0,0.1224564282529819,0.5,-1,high
MSME_14834,1.0,0.0,1922471.33,0.7455386938220442,562757.3225,790668.01,-0.40498928825577385,28,58,5,0.5392156862745098,14.333333333333334,0.03571428571428571,0.0,51.0,0.006096746565515633,0.5,-1,high
MSME_14835,1.0,0.0,1159252.9966666668,0.7431886861413834,695500.8225,704036.6050000001,-0.012272857520596373,35,75,5,0.5169491525423728,14.0,0.07407407407407407,0.0,30.0,0.049787068367863944,0.5,736,high
MSME_14836,1.0,0.0,1239236.173333333,0.7677279408849433,585425.2525,739322.7675000001,-0.2628815794036834,32,72,5,0.4636363636363636,13.0,-0.42424242424242425,0.0,52.0,0.0055165644207607716,0.5,-1,high
MSME_14837,1.0,0.0,1302048.812,0.709984685406157,544834.2525000001,683710.75,-0.2548967816592991,41,65,5,0.5363636363636364,11.5,-0.4666666666666667,0.0,29.0,0.05502322005640721,0.5,-1,high
MSME_14838,1.0,0.0,1454860.4649999999,0.8467065613706689,576439.385,761619.64,-0.32124844314723566,43,70,5,0.5486725663716814,12.0,-0.45161290322580644,0.0,55.0,0.004086771438464067,0.5,-1,high
MSME_14839,1.0,0.0,1234375.265,0.7265369062828333,610733.16,884266.73,-0.4478773839625802,37,70,5,0.4864864864864865,15.666666666666666,-0.325,0.0,35.0,0.0301973834223185,0.5,587,high
MSME_14840,1.0,0.0,1191065.118,0.7743506795462697,902360.6733333333,972950.6466666666,-0.07822811367939263,35,77,5,0.5,16.666666666666668,-0.1111111111111111,0.0,20.0,0.1353352832366127,0.5,750,high
MSME_14841,1.0,0.0,1643302.555,0.6180337890105277,774973.0774999999,598233.2175,0.2280593547457781,35,72,5,0.49557522123893805,15.25,-0.09375,0.0,40.0,0.01831563888873418,0.5,-1,high
MSME_14842,1.0,0.0,1383900.805,0.7249172651208081,622044.38,716177.8425,-0.15132917445536606,29,70,5,0.5132743362831859,13.5,-0.2,0.0,29.0,0.05502322005640721,0.5,773,high
MSME_14843,1.0,0.0,1272256.7633333334,0.7424700118530903,597799.29,666183.505,-0.11439326901843587,41,56,5,0.5588235294117647,11.75,-0.4838709677419355,0.0,59.0,0.0027394448187683684,0.5,694,high
MSME_14844,1.0,0.0,1331013.26,0.6886315605108917,667603.7775,822924.4924999999,-0.23265403857005584,38,69,5,0.5555555555555556,13.0,-0.42424242424242425,0.0,22.0,0.11080315836233387,0.5,-1,high
MSME_14845,1.0,0.0,1405618.7349999999,0.6807353910297786,556887.6725,781747.6599999999,-0.4037797900796591,39,67,5,0.5181818181818182,11.75,-0.4838709677419355,0.0,4.0,0.6703200460356393,0.5,639,low
MSME_14846,1.0,0.0,384798.42,0.8907535850740858,616385.6849999999,703726.5275,-0.14169836293326643,38,66,5,0.5309734513274337,12.75,-0.17857142857142858,0.0,2.0,0.8187307530779818,0.5,-1,low
MSME_14847,1.0,0.0,980068.5666666668,0.7445615064260355,732187.3425,486386.90750000003,0.33570702569199357,40,54,5,0.5051546391752577,13.5,-0.5405405405405406,0.0,35.0,0.0301973834223185,0.5,595,high
MSME_14848,1.0,0.0,1943850.89,0.7931186162046597,552075.9275,914910.81,-0.6572191693686917,38,73,5,0.5172413793103449,14.333333333333334,-0.3684210526315789,0.0,8.0,0.44932896411722156,0.5,605,medium
MSME_14849,1.0,0.0,243156.85499999998,0.768219288712931,631043.7949999999,828953.405,-0.31362262265806784,32,78,5,0.5508474576271186,17.0,-0.08333333333333333,0.0,10.0,0.36787944117144233,0.5,665,medium
MSME_14850,1.0,0.0,1194266.58,0.7799883447636944,600199.7525,807606.0875,-0.3455621801510158,33,63,5,0.5185185185185185,15.0,0.375,0.0,26.0,0.07427357821433388,0.5,-1,high
MSME_14851,1.0,0.0,661872.935,0.6439763079311313,579606.99,709921.0475,-0.22483175625607965,39,60,5,0.46534653465346537,12.25,-0.25,0.0,46.0,0.010051835744633576,0.5,598,high
MSME_14852,1.0,0.0,819848.264,0.7673973512681866,557837.8799999999,790118.745,-0.4163949300108486,30,63,5,0.4857142857142857,15.666666666666666,0.3076923076923077,0.0,14.0,0.24659696394160643,0.5,753,high
MSME_14853,1.0,0.0,865443.63,0.8769207918023577,649480.09,701217.595,-0.07965987841136132,45,65,5,0.4666666666666667,11.5,-0.2962962962962963,0.0,34.0,0.033373269960326066,0.5,-1,high
MSME_14854,1.0,0.0,1220508.86,0.7108158099995067,509122.0225,849561.4325,-0.6686794028832252,36,71,5,0.5092592592592593,10.25,-0.6774193548387096,0.0,36.0,0.02732372244729256,0.5,603,high
MSME_14855,1.0,0.0,1309002.22,0.8057120947841419,654651.4049999999,960117.3800000001,-0.46660859912154357,45,72,5,0.5258620689655172,10.75,-0.4642857142857143,0.0,21.0,0.1224564282529819,0.5,-1,high
MSME_14856,1.0,0.0,1076390.22,0.8046891195352739,504339.19499999995,881632.25,-0.7480938597286695,34,71,5,0.5217391304347826,11.75,-0.4838709677419355,0.0,32.0,0.04076220397836621,0.5,659,high
MSME_14857,1.0,0.0,142137.08,0.8055163895852294,600518.0549999999,581223.3425,0.03213011222451906,32,60,5,0.5148514851485149,15.333333333333334,-0.14705882352941177,0.0,8.0,0.44932896411722156,0.5,642,medium
MSME_14858,1.0,0.0,1049705.0875,0.7538524163766804,718914.6175,788463.2825000001,-0.09674120306783167,39,67,5,0.5398230088495575,13.5,-0.7142857142857143,0.0,40.0,0.01831563888873418,0.5,671,high
MSME_14859,1.0,0.0,656320.63,0.6869812751439954,504263.885,757101.625,-0.5013996590297162,17,64,5,0.43434343434343436,15.666666666666666,-0.38095238095238093,0.0,9.0,0.4065696597405991,0.5,571,medium
MSME_14860,1.0,0.0,1571357.4625000001,0.7442290070114136,644877.315,684821.4200000002,-0.06194062664462033,38,55,5,0.5339805825242718,17.0,-0.15789473684210525,0.0,40.0,0.01831563888873418,0.5,573,high
MSME_14861,1.0,0.0,707716.39,0.8131092096332097,694499.2525,818142.505,-0.1780322326552829,46,69,5,0.5267857142857143,12.5,-0.3870967741935484,0.0,51.0,0.006096746565515633,0.5,-1,high
MSME_14862,1.0,0.0,763287.4100000001,0.7757642012092965,669091.4874999999,700571.08,-0.0470482633363349,45,74,5,0.5172413793103449,13.75,-0.22580645161290322,0.0,51.0,0.006096746565515633,0.5,-1,high
MSME_14863,1.0,0.0,1284682.22,0.7312882053135892,695786.3925,670313.8099999999,0.03660977388257851,41,72,5,0.48672566371681414,13.5,-0.5405405405405406,0.0,4.0,0.6703200460356393,0.5,556,low
MSME_14864,1.0,0.0,775743.3559999999,0.8370725613801909,576314.8325,835837.57,-0.4503141735467999,38,74,5,0.5299145299145299,13.0,-0.47058823529411764,0.0,41.0,0.016572675401761237,0.5,601,high
MSME_14865,1.0,0.0,880564.99,0.7859903868445314,567032.1525000001,744700.4275,-0.3133301598801311,48,65,5,0.5357142857142857,15.333333333333334,1.0555555555555556,0.0,27.0,0.06720551273974976,0.5,588,high
MSME_14866,1.0,0.0,952055.206,0.8357267495003531,511552.0325,719358.9275,-0.40622826574342663,31,62,5,0.4444444444444444,14.0,-0.1,0.0,22.0,0.11080315836233387,0.5,753,high
MSME_14867,1.0,0.0,1240592.934,0.7152298018026936,501781.5075,848058.9974999999,-0.6900961570410203,40,70,5,0.5575221238938053,14.666666666666666,-0.03333333333333333,0.0,20.0,0.1353352832366127,0.5,753,high
MSME_14868,1.0,0.0,700957.2266666667,0.8626012702705373,960380.4266666666,748685.2866666667,0.22042841994891682,32,64,5,0.5142857142857142,14.75,-0.4473684210526316,0.0,31.0,0.0450492023935578,0.5,597,high
MSME_14869,1.0,0.0,726296.0179999999,0.7273600279053538,501044.08,849963.49,-0.6963846574137748,39,61,5,0.49504950495049505,9.5,-0.2727272727272727,0.0,26.0,0.07427357821433388,0.5,-1,high
MSME_14870,1.0,0.0,842135.18,0.7546267409746321,885042.25,757798.15,0.14377178038675553,41,59,5,0.49019607843137253,14.0,-0.4,0.0,41.0,0.016572675401761237,0.5,-1,high
MSME_14871,1.0,0.0,1338332.145,0.5766959486713746,673638.2075,740850.28,-0.09977473330890307,37,65,5,0.49074074074074076,13.0,-0.5142857142857142,0.0,27.0,0.06720551273974976,0.5,610,high
MSME_14872,1.0,0.0,1147134.2125,0.8350597972553137,537522.7975,710790.74,-0.3223452908525243,33,59,5,0.5436893203883495,10.5,-0.25,0.0,5.0,0.6065306597126334,0.5,675,low
MSME_14873,1.0,0.0,753104.825,0.7183507171269073,654995.8325,590273.8950000001,0.09881274702614216,30,66,5,0.44554455445544555,18.666666666666668,-0.1,0.0,44.0,0.012277339903068436,0.5,-1,high
MSME_14874,1.0,0.0,797764.38,0.804432041975245,563936.3175,721259.4725,-0.27897326367883735,34,66,5,0.5225225225225225,14.666666666666666,-0.4,0.0,27.0,0.06720551273974976,0.5,771,high
MSME_14875,1.0,0.0,1276690.546,0.8303793287206933,614549.3275,682467.6649999999,-0.11051730831159344,41,66,5,0.5092592592592593,12.5,-0.4375,0.0,4.0,0.6703200460356393,0.5,630,low
MSME_14876,1.0,0.0,1761347.6166666665,0.7067856551327546,599261.72,798375.3099999999,-0.33226482412392366,39,67,5,0.5225225225225225,12.5,-0.48484848484848486,0.0,36.0,0.02732372244729256,0.5,579,high
MSME_14877,1.0,0.0,1336470.0975,0.7905232912653333,637070.1399999999,630287.195,0.010647092955887007,35,66,5,0.49074074074074076,13.75,-0.5135135135135135,0.0,40.0,0.01831563888873418,0.5,-1,high
MSME_14878,1.0,0.0,1214018.7000000002,0.6985359446489421,581123.2025,823627.2975000001,-0.4173023791800846,33,64,5,0.5225225225225225,11.75,-0.5757575757575758,0.0,14.0,0.24659696394160643,0.5,693,high
MSME_14879,1.0,0.0,1246796.0566666666,0.7799545424130297,587127.225,828178.91,-0.4105612459037308,38,65,5,0.5739130434782609,12.5,-0.21428571428571427,0.0,2.0,0.8187307530779818,0.5,783,low
MSME_14880,1.0,0.0,1231239.246,0.6960349164042581,656551.2975,725524.2474999999,-0.10505340597548656,47,73,5,0.48214285714285715,14.25,-0.2727272727272727,0.0,5.0,0.6065306597126334,0.5,691,low
MSME_14881,1.0,0.0,166103.785,0.8077082372626507,620667.2350000001,748191.3725,-0.20546297646918632,36,71,5,0.5137614678899083,12.0,-0.15384615384615385,0.0,35.0,0.0301973834223185,0.5,621,high
MSME_14882,1.0,0.0,976038.6599999999,0.787305478533971,526607.71,951217.335,-0.8063110678725156,40,71,5,0.4954954954954955,11.0,-0.5806451612903226,0.0,12.0,0.301194211912202,0.5,610,medium
MSME_14883,1.0,0.0,834085.4375,0.8571558223079996,598920.1024999999,802037.1,-0.3391387209281393,42,71,5,0.4811320754716981,14.333333333333334,-0.23529411764705882,0.0,23.0,0.1002588437228037,0.5,-1,high
MSME_14884,1.0,0.0,1004446.4825,0.7412276118138978,1029334.2433333332,1122376.8066666666,-0.09039101140950107,33,63,5,0.6186440677966102,13.5,-0.45714285714285713,0.0,59.0,0.0027394448187683684,0.5,-1,high
